filename,schema_version,date,parliament_no,session_no,period_no,chamber,page_no,proof
2010-02-04,2.1,2010-02-04,42,1.0,7.0,SENATE,0.0,0.0
2010-02-04,2.1,2010-02-04,42,1,7,REPS,0,0.0
2010-02-08,2.1,2010-02-08,42,1,7,REPS,0,0.0
2010-02-09,2.1,2010-02-09,42,1,7,REPS,0,0.0
2010-02-10,2.1,2010-02-10,42,1,7,REPS,0,0.0
2010-02-11,2.1,2010-02-11,42,1,7,REPS,0,0.0
2010-02-22,2.1,2010-02-22,42,1.0,7.0,SENATE,0.0,0.0
2010-02-22,2.1,2010-02-22,42,1,7,REPS,0,0.0
2010-02-23,2.1,2010-03-09,42,1.0,7.0,SENATE,0.0,0.0
2010-02-23,2.1,2010-02-23,42,1,7,REPS,0,0.0
2010-02-24,2.1,2010-02-24,42,1.0,7.0,SENATE,0.0,0.0
2010-02-24,2.1,2010-02-24,42,1,7,REPS,0,0.0
2010-02-25,2.1,2010-02-25,42,1.0,7.0,SENATE,0.0,0.0
2010-02-25,2.1,2010-02-25,42,1,7,REPS,0,0.0
2010-03-09,2.1,2010-03-09,42,1.0,7.0,SENATE,0.0,0.0
2010-03-09,2.1,2010-03-09,42,1,7,REPS,0,0.0
2010-03-10,2.1,2010-03-10,42,1.0,7.0,SENATE,0.0,0.0
2010-03-10,2.1,2010-03-10,42,1,7,REPS,0,0.0
2010-03-11,2.1,2010-03-11,42,1.0,7.0,SENATE,0.0,0.0
2010-03-11,2.1,2010-03-11,42,1,7,REPS,0,0.0
2010-03-15,2.1,2010-03-15,42,1.0,7.0,SENATE,0.0,0.0
2010-03-15,2.1,2010-03-15,42,1,7,REPS,0,0.0
2010-03-16,2.1,2010-03-16,42,1.0,7.0,SENATE,0.0,0.0
2010-03-16,2.1,2010-03-16,42,1,7,REPS,0,0.0
2010-03-17,2.1,2010-03-17,42,1.0,7.0,SENATE,0.0,0.0
2010-03-17,2.1,2010-03-17,42,1,7,REPS,0,0.0
2010-03-18,2.1,2010-03-18,42,1.0,7.0,SENATE,0.0,0.0
2010-03-18,2.1,2010-03-18,42,1,7,REPS,0,0.0
2010-05-11,2.1,2010-05-11,42,1.0,8.0,SENATE,0.0,0.0
2010-05-11,2.1,2010-05-11,42,1,8,REPS,0,1.0
2010-05-12,2.1,2010-05-12,42,1.0,8.0,SENATE,0.0,0.0
2010-05-12,2.1,2010-05-12,42,1,8,REPS,0,0.0
2010-05-13,2.1,2010-05-13,42,1,8,REPS,0,0.0
2010-05-24,2.1,2010-05-24,42,1,8,REPS,0,0.0
2010-05-25,2.1,2010-05-25,42,1,8,REPS,0,0.0
2010-05-26,2.1,2010-05-26,42,1,8,REPS,0,0.0
2010-05-27,2.1,2010-05-27,42,1,8,REPS,0,0.0
2010-05-31,2.1,2010-05-31,42,1,8,REPS,0,0.0
2010-06-01,2.1,2010-06-01,42,1,8,REPS,0,0.0
2010-06-02,2.1,2010-06-02,42,1,8,REPS,0,0.0
2010-06-03,2.1,2010-06-03,42,1,8,REPS,0,0.0
2010-06-15,2.1,2010-06-15,42,1.0,8.0,SENATE,0.0,1.0
2010-06-15,2.1,2010-06-15,42,1,8,REPS,0,0.0
2010-06-16,2.1,2010-06-16,42,1.0,8.0,SENATE,0.0,1.0
2010-06-16,2.1,2010-06-16,42,1,8,REPS,0,0.0
2010-06-17,2.1,2010-06-17,42,1.0,8.0,SENATE,0.0,0.0
2010-06-17,2.1,2010-06-17,42,1,8,REPS,0,0.0
2010-06-21,2.1,2010-06-21,42,1.0,8.0,SENATE,0.0,1.0
2010-06-21,2.1,2010-06-21,42,1,8,REPS,0,0.0
2010-06-22,2.1,2010-06-22,42,1.0,8.0,SENATE,0.0,1.0
2010-06-22,2.1,2010-06-22,42,1,8,REPS,0,0.0
2010-06-23,2.1,2010-06-23,42,1.0,8.0,SENATE,0.0,1.0
2010-06-23,2.1,2010-06-23,42,1,8,REPS,0,0.0
2010-06-24,2.1,2010-06-24,42,1.0,8.0,SENATE,0.0,1.0
2010-06-24,2.1,2010-06-24,42,1,8,REPS,0,0.0
2010-09-28,2.1,2010-09-28,43,1.0,1.0,SENATE,0.0,0.0
2010-09-28,2.1,2010-09-28,43,1,1,REPS,0,0.0
2010-09-29,2.1,2010-09-29,43,1.0,1.0,SENATE,0.0,0.0
2010-09-29,2.1,2010-09-29,42,1,1,REPS,0,0.0
2010-09-30,2.1,2010-09-30,43,1.0,1.0,SENATE,0.0,0.0
2010-09-30,2.1,2010-09-30,43,1,1,REPS,0,0.0
2010-10-18,2.1,2010-10-18,43,1,1,REPS,0,0.0
2010-10-19,2.1,2010-10-19,43,1,1,REPS,0,0.0
2010-10-20,2.1,2010-10-20,43,1,1,REPS,0,0.0
2010-10-21,2.1,2010-10-21,43,1,1,REPS,0,0.0
2010-10-25,2.1,2010-10-25,43,1.0,1.0,SENATE,0.0,0.0
2010-10-25,2.1,2010-10-25,43,1,1,REPS,0,0.0
2010-10-26,2.1,2010-10-26,43,1.0,1.0,SENATE,0.0,0.0
2010-10-26,2.1,2010-10-26,43,1,1,REPS,0,0.0
2010-10-27,2.1,2010-10-27,43,1.0,1.0,SENATE,0.0,0.0
2010-10-27,2.1,2010-10-27,43,1,1,REPS,0,0.0
2010-10-28,2.1,2010-10-28,43,1.0,1.0,SENATE,0.0,0.0
2010-10-28,2.1,2010-10-28,43,1,1,REPS,0,0.0
2010-11-15,2.1,2010-11-15,43,1.0,1.0,SENATE,0.0,0.0
2010-11-15,2.1,2010-11-15,43,1,1,REPS,0,0.0
2010-11-16,2.1,2010-11-16,43,1.0,1.0,SENATE,0.0,0.0
2010-11-16,2.1,2010-11-16,43,1,1,REPS,0,0.0
2010-11-17,2.1,2010-11-17,43,1.0,1.0,SENATE,0.0,1.0
2010-11-17,2.1,2010-11-17,43,1,1,REPS,0,0.0
2010-11-18,2.1,2010-11-18,43,1.0,1.0,SENATE,0.0,0.0
2010-11-18,2.1,2010-11-18,43,1,1,REPS,0,0.0
2010-11-22,2.1,2010-11-22,43,1.0,1.0,SENATE,0.0,0.0
2010-11-22,2.1,2010-11-22,43,1,1,REPS,0,0.0
2010-11-23,2.1,2010-11-23,43,1.0,1.0,SENATE,0.0,0.0
2010-11-23,2.1,2010-11-23,43,1,1,REPS,0,0.0
2010-11-24,2.1,2010-11-24,43,1.0,1.0,SENATE,0.0,0.0
2010-11-24,2.1,2010-11-24,43,1,1,REPS,0,0.0
2010-11-25,2.1,2010-11-25,43,1.0,1.0,SENATE,0.0,1.0
2010-11-25,2.1,2010-11-25,43,1,1,REPS,0,1.0
2010-11-26,2.1,2010-11-26,43,1.0,1.0,SENATE,0.0,0.0
2011-02-08,2.1,2011-02-08,43,1.0,2.0,SENATE,0.0,0.0
2011-02-08,2.1,2011-02-08,43,1,2,REPS,0,1.0
2011-02-09,2.1,2011-02-09,43,1.0,2.0,SENATE,0.0,0.0
2011-02-09,2.1,2011-02-09,43,1,2,REPS,0,1.0
2011-02-10,2.1,2011-02-10,43,1.0,2.0,SENATE,0.0,0.0
2011-02-10,2.1,2011-02-10,43,1,2,REPS,0,0.0
2011-02-21,2.1,2011-02-21,43,1,2,REPS,0,0.0
2011-02-22,2.1,2011-02-22,43,1,2,REPS,0,1.0
2011-02-23,2.1,2011-02-23,43,1,2,REPS,0,0.0
2011-02-24,2.1,2011-02-24,43,1,2,REPS,0,0.0
2011-02-28,2.1,2011-02-28,43,1.0,2.0,SENATE,0.0,0.0
2011-02-28,2.1,2011-02-28,43,1,2,REPS,0,0.0
2011-03-01,2.1,2011-03-01,43,1.0,2.0,SENATE,0.0,0.0
2011-03-01,2.1,2011-03-01,43,1,2,REPS,0,0.0
2011-03-02,2.1,2011-03-02,43,1.0,2.0,SENATE,0.0,1.0
2011-03-02,2.1,2011-03-02,43,1,2,REPS,0,1.0
2011-03-03,2.1,2011-03-03,43,1.0,2.0,SENATE,0.0,0.0
2011-03-03,2.1,2011-03-03,43,1,2,REPS,0,0.0
2011-03-21,2.1,2011-03-21,43,1.0,2.0,SENATE,0.0,0.0
2011-03-21,2.1,2011-03-21,43,1,2,REPS,0,0.0
2011-03-22,2.1,2011-03-22,43,1.0,2.0,SENATE,0.0,0.0
2011-03-22,2.1,2011-03-22,43,1,2,REPS,0,0.0
2011-03-23,2.1,2011-03-23,43,1.0,2.0,SENATE,0.0,0.0
2011-03-23,2.1,2011-03-23,43,1,2,REPS,0,0.0
2011-03-24,2.1,2011-03-24,43,1.0,2.0,SENATE,0.0,0.0
2011-03-24,2.1,2011-03-24,43,1,2,REPS,0,1.0
2011-05-10,2.2,2011-05-10,43,1.0,3.0,Senate,0.0,0.0
2011-05-10,2.2,2011-05-10,43,1,3,House of Reps,0,0.0
2011-05-11,2.2,2011-05-11,43,1.0,3.0,Senate,0.0,0.0
2011-05-11,2.2,2011-05-11,43,1,3,House of Reps,0,0.0
2011-05-12,2.2,2011-05-12,43,1.0,3.0,Senate,0.0,0.0
2011-05-12,2.2,2011-05-12,43,1,3,House of Reps,0,0.0
2011-05-23,2.2,2011-05-23,43,1,3,House of Reps,0,0.0
2011-05-24,2.2,2011-05-24,43,1,3,House of Reps,0,0.0
2011-05-25,2.2,2011-05-25,43,1,3,House of Reps,0,0.0
2011-05-26,2.2,2011-05-26,43,1,3,House of Reps,0,0.0
2011-05-30,2.2,2011-05-30,43,1,3,House of Reps,0,0.0
2011-05-31,2.2,2011-05-31,43,1,3,House of Reps,0,0.0
2011-06-01,2.2,2011-06-01,43,1,3,House of Reps,0,0.0
2011-06-02,2.2,2011-06-02,43,1,3,House of Reps,0,0.0
2011-06-14,2.2,2011-06-14,43,1.0,3.0,Senate,0.0,0.0
2011-06-14,2.2,2011-06-14,43,1,3,House of Reps,0,0.0
2011-06-15,2.2,2011-06-15,43,1.0,3.0,Senate,0.0,0.0
2011-06-15,2.2,2011-06-15,43,1,3,House of Reps,0,0.0
2011-06-16,2.2,2011-06-16,43,1.0,3.0,Senate,0.0,0.0
2011-06-16,2.2,2011-06-16,43,1,3,House of Reps,0,0.0
2011-06-20,2.2,2011-06-20,43,1.0,3.0,Senate,0.0,0.0
2011-06-20,2.2,2011-06-20,43,1,3,House of Reps,0,0.0
2011-06-21,2.2,2011-06-21,43,1.0,3.0,Senate,0.0,0.0
2011-06-21,2.2,2011-06-21,43,1,3,House of Reps,0,0.0
2011-06-22,2.2,2011-06-22,43,1.0,3.0,Senate,0.0,0.0
2011-06-22,2.2,2011-06-22,43,1,3,House of Reps,0,0.0
2011-06-23,2.2,2011-06-23,43,1.0,3.0,Senate,0.0,0.0
2011-06-23,2.2,2011-06-23,43,1,3,House of Reps,0,0.0
2011-07-04,2.2,2011-07-04,43,1.0,3.0,Senate,0.0,0.0
2011-07-04,2.2,2011-07-04,43,1,3,House of Reps,0,0.0
2011-07-05,2.2,2011-07-05,43,1.0,3.0,Senate,0.0,0.0
2011-07-05,2.2,2011-07-05,43,1,3,House of Reps,0,0.0
2011-07-06,2.2,2011-07-06,43,1.0,3.0,Senate,0.0,0.0
2011-07-06,2.2,2011-07-06,43,1,3,House of Reps,0,0.0
2011-07-07,2.2,2011-07-07,43,1.0,3.0,Senate,0.0,0.0
2011-07-07,2.2,2011-07-07,43,1,3,House of Reps,0,0.0
2011-08-16,2.2,2011-08-16,43,1.0,4.0,Senate,0.0,0.0
2011-08-16,2.2,2011-08-16,43,1,4,House of Reps,0,0.0
2011-08-17,2.2,2011-08-17,43,1.0,4.0,Senate,0.0,0.0
2011-08-17,2.2,2011-08-17,43,1,4,House of Reps,0,0.0
2011-08-18,2.2,2011-08-18,43,1.0,4.0,Senate,0.0,0.0
2011-08-18,2.2,2011-08-18,43,1,4,House of Reps,0,0.0
2011-08-22,2.2,2011-08-22,43,1.0,4.0,Senate,0.0,0.0
2011-08-22,2.2,2011-08-22,43,1,4,House of Reps,0,0.0
2011-08-23,2.2,2011-08-23,43,1.0,4.0,Senate,0.0,0.0
2011-08-23,2.2,2011-08-23,43,1,4,House of Reps,0,0.0
2011-08-24,2.2,2011-08-24,43,1.0,4.0,Senate,0.0,0.0
2011-08-24,2.2,2011-08-24,43,1,4,House of Reps,0,0.0
2011-08-25,2.2,2011-08-25,43,1.0,4.0,Senate,0.0,0.0
2011-08-25,2.2,2011-08-25,43,1,4,House of Reps,0,0.0
2011-09-12,2.2,2011-09-12,43,1.0,4.0,Senate,0.0,0.0
2011-09-12,2.2,2011-09-12,43,1,4,House of Reps,0,0.0
2011-09-13,2.2,2011-09-13,43,1.0,4.0,Senate,0.0,0.0
2011-09-13,2.2,2011-09-13,43,1,4,House of Reps,0,0.0
2011-09-14,2.2,2011-09-14,43,1.0,4.0,Senate,0.0,0.0
2011-09-14,2.2,2011-09-14,43,1,4,House of Reps,0,0.0
2011-09-15,2.2,2011-09-15,43,1.0,4.0,Senate,0.0,0.0
2011-09-15,2.2,2011-09-15,43,1,4,House of Reps,0,0.0
2011-09-19,2.2,2011-09-19,43,1.0,4.0,Senate,0.0,0.0
2011-09-19,2.2,2011-09-19,43,1,4,House of Reps,0,0.0
2011-09-20,2.2,2011-09-20,43,1.0,4.0,Senate,0.0,0.0
2011-09-20,2.2,2011-09-20,43,1,4,House of Reps,0,0.0
2011-09-21,2.2,2011-09-21,43,1.0,4.0,Senate,0.0,0.0
2011-09-21,2.2,2011-09-21,43,1,4,House of Reps,0,0.0
2011-09-22,2.2,2011-09-22,43,1.0,4.0,Senate,0.0,0.0
2011-09-22,2.2,2011-09-22,43,1,4,House of Reps,0,0.0
2011-10-11,2.2,2011-10-11,43,1.0,4.0,Senate,0.0,0.0
2011-10-11,2.2,2011-10-11,43,1,4,House of Reps,0,0.0
2011-10-12,2.2,2011-10-12,43,1.0,4.0,Senate,0.0,0.0
2011-10-12,2.2,2011-10-12,43,1,4,House of Reps,0,0.0
2011-10-13,2.2,2011-10-13,43,1.0,4.0,Senate,0.0,0.0
2011-10-13,2.2,2011-10-13,43,1,4,House of Reps,0,0.0
2011-10-31,2.2,2011-10-31,43,1.0,4.0,Senate,0.0,0.0
2011-10-31,2.2,2011-10-31,43,1,4,House of Reps,0,0.0
2011-11-01,2.2,2011-11-01,43,1.0,4.0,Senate,0.0,0.0
2011-11-01,2.2,2011-11-01,43,1,4,House of Reps,0,0.0
2011-11-02,2.2,2011-11-02,43,1.0,4.0,Senate,0.0,0.0
2011-11-02,2.2,2011-11-02,43,1,4,House of Reps,0,0.0
2011-11-03,2.2,2011-11-03,43,1.0,4.0,Senate,0.0,0.0
2011-11-03,2.2,2011-11-03,43,1,4,House of Reps,0,0.0
2011-11-07,2.2,2011-11-07,43,1.0,4.0,Senate,0.0,0.0
2011-11-08,2.2,2011-11-08,43,1.0,4.0,Senate,0.0,0.0
2011-11-09,2.2,2011-11-09,43,1.0,4.0,Senate,0.0,0.0
2011-11-10,2.2,2011-11-10,43,1.0,4.0,Senate,0.0,0.0
2011-11-17,2.2,2011-11-17,43,1,4,House of Reps,0,0.0
2011-11-21,2.2,2011-11-21,43,1.0,4.0,Senate,0.0,0.0
2011-11-21,2.2,2011-11-21,43,1,4,House of Reps,0,0.0
2011-11-22,2.2,2011-11-22,43,1.0,4.0,Senate,0.0,0.0
2011-11-22,2.2,2011-11-22,43,1,4,House of Reps,0,0.0
2011-11-23,2.2,2011-11-23,43,1.0,4.0,Senate,0.0,0.0
2011-11-23,2.2,2011-11-23,43,1,4,House of Reps,0,0.0
2011-11-24,2.2,2011-11-24,43,1.0,4.0,Senate,0.0,0.0
2011-11-24,2.2,2011-11-24,43,1,4,House of Reps,0,0.0
2011-11-25,2.2,2011-11-25,43,1.0,4.0,Senate,0.0,0.0
2012-02-07,2.2,2012-02-07,43,1.0,5.0,Senate,0.0,0.0
2012-02-07,2.2,2012-02-07,43,1,5,House of Reps,0,0.0
2012-02-08,2.2,2012-02-08,43,1.0,5.0,Senate,0.0,0.0
2012-02-08,2.2,2012-02-08,43,1,5,House of Reps,0,0.0
2012-02-09,2.2,2012-02-09,43,1.0,5.0,Senate,0.0,0.0
2012-02-09,2.2,2012-02-09,43,1,5,House of Reps,0,0.0
2012-02-13,2.2,2012-02-13,43,1,5,House of Reps,0,0.0
2012-02-14,2.2,2012-02-14,43,1,5,House of Reps,0,0.0
2012-02-15,2.2,2012-02-15,43,1,5,House of Reps,0,0.0
2012-02-16,2.2,2012-02-16,43,1,5,House of Reps,0,0.0
2012-02-27,2.2,2012-02-27,43,1.0,5.0,Senate,0.0,0.0
2012-02-27,2.2,2012-02-27,43,1,5,House of Reps,0,0.0
2012-02-28,2.2,2012-02-28,43,1.0,5.0,Senate,0.0,0.0
2012-02-28,2.2,2012-02-28,43,1,5,House of Reps,0,0.0
2012-02-29,2.2,2012-02-29,43,1.0,5.0,Senate,0.0,0.0
2012-02-29,2.2,2012-02-29,43,1,5,House of Reps,0,0.0
2012-03-01,2.2,2012-03-01,43,1.0,5.0,Senate,0.0,0.0
2012-03-01,2.2,2012-03-01,43,1,5,House of Reps,0,0.0
2012-03-13,2.2,2012-03-13,43,1.0,5.0,Senate,0.0,0.0
2012-03-13,2.2,2012-03-13,43,1,5,House of Reps,0,0.0
2012-03-14,2.2,2012-03-14,43,1.0,5.0,Senate,0.0,0.0
2012-03-14,2.2,2012-03-14,43,1,5,House of Reps,0,0.0
2012-03-15,2.2,2012-03-15,43,1.0,5.0,Senate,0.0,0.0
2012-03-15,2.2,2012-03-15,43,1,5,House of Reps,0,0.0
2012-03-16,2.2,2012-03-16,43,1.0,5.0,Senate,0.0,0.0
2012-03-19,2.2,2012-03-19,43,1.0,5.0,Senate,0.0,0.0
2012-03-19,2.2,2012-03-19,43,1,5,House of Reps,0,0.0
2012-03-20,2.2,2012-03-20,43,1.0,5.0,Senate,0.0,0.0
2012-03-20,2.2,2012-03-20,43,1,5,House of Reps,0,0.0
2012-03-21,2.2,2012-03-21,43,1.0,5.0,Senate,0.0,0.0
2012-03-21,2.2,2012-03-21,43,1,5,House of Reps,0,0.0
2012-03-22,2.2,2012-03-22,43,1.0,5.0,Senate,0.0,0.0
2012-03-22,2.2,2012-03-22,43,1,5,House of Reps,0,0.0
2012-05-08,2.2,2012-05-08,43,1.0,6.0,Senate,0.0,0.0
2012-05-08,2.2,2012-05-08,43,1,6,House of Reps,0,0.0
2012-05-09,2.2,2012-05-09,43,1.0,6.0,Senate,0.0,0.0
2012-05-09,2.2,2012-05-09,43,1,6,House of Reps,0,0.0
2012-05-10,2.2,2012-05-10,43,1.0,6.0,Senate,0.0,0.0
2012-05-10,2.2,2012-05-10,43,1,6,House of Reps,0,0.0
2012-05-21,2.2,2012-05-21,43,1,6,House of Reps,0,0.0
2012-05-22,2.2,2012-05-22,43,1,6,House of Reps,0,0.0
2012-05-23,2.2,2012-05-23,43,1,6,House of Reps,0,0.0
2012-05-24,2.2,2012-05-24,43,1,6,House of Reps,0,0.0
2012-05-28,2.2,2012-05-28,43,1,6,House of Reps,0,0.0
2012-05-29,2.2,2012-05-29,43,1,6,House of Reps,0,0.0
2012-05-30,2.2,2012-05-30,43,1,6,House of Reps,0,0.0
2012-05-31,2.2,2012-05-31,43,1,6,House of Reps,0,0.0
2012-06-18,2.2,2012-06-18,43,1.0,6.0,Senate,0.0,0.0
2012-06-18,2.2,2012-06-18,43,1,6,House of Reps,0,0.0
2012-06-19,2.2,2012-06-19,43,1.0,6.0,Senate,0.0,0.0
2012-06-19,2.2,2012-06-19,43,1,6,House of Reps,0,0.0
2012-06-20,2.2,2012-06-20,43,1.0,6.0,Senate,0.0,0.0
2012-06-20,2.2,2012-06-20,43,1,6,House of Reps,0,0.0
2012-06-21,2.2,2012-06-21,43,1.0,6.0,Senate,0.0,0.0
2012-06-21,2.2,2012-06-21,43,1,6,House of Reps,0,0.0
2012-06-22,2.2,2012-06-22,43,1.0,6.0,Senate,0.0,0.0
2012-06-25,2.2,2012-06-25,43,1.0,6.0,Senate,0.0,0.0
2012-06-25,2.2,2012-06-25,43,1,6,House of Reps,0,0.0
2012-06-26,2.2,2012-06-26,43,1.0,6.0,Senate,0.0,0.0
2012-06-26,2.2,2012-06-26,43,1,6,House of Reps,0,0.0
2012-06-27,2.2,2012-06-27,43,1.0,6.0,Senate,0.0,0.0
2012-06-27,2.2,2012-06-27,43,1,6,House of Reps,0,0.0
2012-06-28,2.2,2012-06-28,43,1.0,6.0,Senate,0.0,0.0
2012-06-28,2.2,2012-06-28,43,1,6,House of Reps,0,0.0
2012-08-14,2.2,2012-08-14,43,1.0,7.0,Senate,0.0,0.0
2012-08-14,2.2,2012-08-14,43,1,7,House of Reps,0,0.0
2012-08-15,2.2,2012-08-15,43,1.0,7.0,Senate,0.0,0.0
2012-08-15,2.2,2012-08-15,43,1,7,House of Reps,0,0.0
2012-08-16,2.2,2012-08-16,43,1.0,7.0,Senate,0.0,0.0
2012-08-16,2.2,2012-08-16,43,1,7,House of Reps,0,0.0
2012-08-20,2.2,2012-08-20,43,1.0,7.0,Senate,0.0,0.0
2012-08-20,2.2,2012-08-20,43,1,7,House of Reps,0,0.0
2012-08-21,2.2,2012-08-21,43,1.0,7.0,Senate,0.0,0.0
2012-08-21,2.2,2012-08-21,43,1,7,House of Reps,0,0.0
2012-08-22,2.2,2012-08-22,43,1.0,7.0,Senate,0.0,0.0
2012-08-22,2.2,2012-08-22,43,1,7,House of Reps,0,0.0
2012-08-23,2.2,2012-08-23,43,1.0,7.0,Senate,0.0,0.0
2012-08-23,2.2,2012-08-23,43,1,7,House of Reps,0,0.0
2012-09-10,2.2,2012-09-10,43,1.0,7.0,Senate,0.0,0.0
2012-09-10,2.2,2012-09-10,43,1,7,House of Reps,0,0.0
2012-09-11,2.2,2012-09-11,43,1.0,7.0,Senate,0.0,0.0
2012-09-11,2.2,2012-09-11,43,1,7,House of Reps,0,0.0
2012-09-12,2.2,2012-09-12,43,1.0,7.0,Senate,0.0,0.0
2012-09-12,2.2,2012-09-12,43,1,7,House of Reps,0,0.0
2012-09-13,2.2,2012-09-13,43,1.0,7.0,Senate,0.0,0.0
2012-09-13,2.2,2012-09-13,43,1,7,House of Reps,0,0.0
2012-09-17,2.2,2012-09-17,43,1.0,7.0,Senate,0.0,0.0
2012-09-17,2.2,2012-09-17,43,1,7,House of Reps,0,0.0
2012-09-18,2.2,2012-09-18,43,1.0,7.0,Senate,0.0,0.0
2012-09-18,2.2,2012-09-18,43,1,7,House of Reps,0,0.0
2012-09-19,2.2,2012-09-19,43,1.0,7.0,Senate,0.0,0.0
2012-09-19,2.2,2012-09-19,43,1,7,House of Reps,0,0.0
2012-09-20,2.2,2012-09-20,43,1.0,7.0,Senate,0.0,0.0
2012-09-20,2.2,2012-09-20,43,1,7,House of Reps,0,0.0
2012-10-09,2.2,2012-10-09,43,1.0,7.0,Senate,0.0,0.0
2012-10-09,2.2,2012-10-09,43,1,7,House of Reps,0,0.0
2012-10-10,2.2,2012-10-10,43,1.0,7.0,Senate,0.0,0.0
2012-10-10,2.2,2012-10-10,43,1,7,House of Reps,0,0.0
2012-10-11,2.2,2012-10-11,43,1.0,7.0,Senate,0.0,0.0
2012-10-11,2.2,2012-10-11,43,1,7,House of Reps,0,0.0
2012-10-29,2.2,2012-10-29,43,1.0,7.0,Senate,0.0,0.0
2012-10-29,2.2,2012-10-29,43,1,7,House of Reps,0,0.0
2012-10-30,2.2,2012-10-30,43,1.0,7.0,Senate,0.0,0.0
2012-10-30,2.2,2012-10-30,43,1,7,House of Reps,0,0.0
2012-10-31,2.2,2012-10-31,43,1.0,7.0,Senate,0.0,0.0
2012-10-31,2.2,2012-10-31,43,1,7,House of Reps,0,0.0
2012-11-01,2.2,2012-11-01,43,1.0,7.0,Senate,0.0,0.0
2012-11-01,2.2,2012-11-01,43,1,7,House of Reps,0,0.0
2012-11-19,2.2,2012-11-19,43,1.0,7.0,Senate,0.0,0.0
2012-11-20,2.2,2012-11-20,43,1.0,7.0,Senate,0.0,0.0
2012-11-21,2.2,2012-11-21,43,1.0,7.0,Senate,0.0,0.0
2012-11-22,2.2,2012-11-22,43,1.0,7.0,Senate,0.0,0.0
2012-11-26,2.2,2012-11-26,43,1.0,7.0,Senate,0.0,0.0
2012-11-26,2.2,2012-11-26,43,1,7,House of Reps,0,0.0
2012-11-27,2.2,2012-11-27,43,1.0,7.0,Senate,0.0,0.0
2012-11-27,2.2,2012-11-27,43,1,7,House of Reps,0,0.0
2012-11-28,2.2,2012-11-28,43,1.0,7.0,Senate,0.0,0.0
2012-11-28,2.2,2012-11-28,43,1,7,House of Reps,0,0.0
2012-11-29,2.2,2012-11-29,43,1.0,7.0,Senate,0.0,0.0
2012-11-29,2.2,2012-11-29,43,1,7,House of Reps,0,0.0
2013-02-05,2.2,2013-02-05,43,1.0,8.0,Senate,0.0,0.0
2013-02-05,2.2,2013-02-05,43,1,8,House of Reps,0,0.0
2013-02-06,2.2,2013-02-06,43,1.0,8.0,Senate,0.0,0.0
2013-02-06,2.2,2013-02-06,43,1,8,House of Reps,0,0.0
2013-02-07,2.2,2013-02-07,43,1.0,8.0,Senate,0.0,0.0
2013-02-07,2.2,2013-02-07,43,1,8,House of Reps,0,0.0
2013-02-11,2.2,2013-02-11,43,1,8,House of Reps,0,0.0
2013-02-12,2.2,2013-02-12,43,1,8,House of Reps,0,0.0
2013-02-13,2.2,2013-02-13,43,1,8,House of Reps,0,0.0
2013-02-14,2.2,2013-02-14,43,1,8,House of Reps,0,0.0
2013-02-25,2.2,2013-02-25,43,1.0,8.0,Senate,0.0,0.0
2013-02-26,2.2,2013-02-26,43,1.0,8.0,Senate,0.0,0.0
2013-02-27,2.2,2013-02-27,43,1.0,8.0,Senate,0.0,0.0
2013-02-28,2.2,2013-02-28,43,1.0,8.0,Senate,0.0,0.0
2013-03-12,2.2,2013-03-12,43,1.0,8.0,Senate,0.0,0.0
2013-03-12,2.2,2013-03-12,43,1,8,House of Reps,0,0.0
2013-03-13,2.2,2013-03-13,43,1.0,8.0,Senate,0.0,0.0
2013-03-13,2.2,2013-03-13,43,1,8,House of Reps,0,0.0
2013-03-14,2.2,2013-03-14,43,1.0,8.0,Senate,0.0,0.0
2013-03-14,2.2,2013-03-14,43,1,8,House of Reps,0,0.0
2013-03-18,2.2,2013-03-18,43,1.0,8.0,Senate,0.0,0.0
2013-03-18,2.2,2013-03-18,43,1,8,House of Reps,0,0.0
2013-03-19,2.2,2013-03-19,43,1.0,8.0,Senate,0.0,0.0
2013-03-19,2.2,2013-03-19,43,1,8,House of Reps,0,0.0
2013-03-20,2.2,2013-03-20,43,1.0,8.0,Senate,0.0,0.0
2013-03-20,2.2,2013-03-20,43,1,8,House of Reps,0,0.0
2013-03-21,2.2,2013-03-21,43,1.0,8.0,Senate,0.0,0.0
2013-03-21,2.2,2013-03-21,43,1,8,House of Reps,0,0.0
2013-05-14,2.2,2013-05-14,43,1.0,9.0,Senate,0.0,0.0
2013-05-14,2.2,2013-05-14,43,1,9,House of Reps,0,0.0
2013-05-15,2.2,2013-05-15,43,1.0,9.0,Senate,0.0,0.0
2013-05-15,2.2,2013-05-15,43,1,9,House of Reps,0,0.0
2013-05-16,2.2,2013-05-16,43,1.0,9.0,Senate,0.0,0.0
2013-05-16,2.2,2013-05-16,43,1,9,House of Reps,0,0.0
2013-05-27,2.2,2013-05-27,43,1,9,House of Reps,0,0.0
2013-05-28,2.2,2013-05-28,43,1,9,House of Reps,0,0.0
2013-05-29,2.2,2013-05-29,43,1,9,House of Reps,0,0.0
2013-05-30,2.2,2013-05-30,43,1,9,House of Reps,0,0.0
2013-06-03,2.2,2013-06-03,43,1,9,House of Reps,0,0.0
2013-06-04,2.2,2013-06-04,43,1,9,House of Reps,0,0.0
2013-06-05,2.2,2013-06-05,43,1,9,House of Reps,0,0.0
